,model_0_coef,model_1_coef,model_2_coef,model_3_coef,model_4_coef
97,3.125,4.134951025825542,1.607421875,3.3623046875,0.10506582206955883
98,2.42578125,2.092691859493171,3.013671875,2.93115234375,1294443.153983353
99,1.46875,2.417674703623752,1.81640625,93.70440006256104,1.5260466056742863
100,0.85546875,1.7811998937483526,1.625,9.98499584197998,2.132369941845761
101,1.0927734375,2.0141203454670746,1.580078125,2.67236328125,2.453990913803304
102,0.23046875,0.8164269591039917,0.529296875,0.216583251953125,35047.774047296494
103,1.2392578125,2.1559870994425765,1.529296875,2.33935546875,1.9967355835768625
104,0.0,0.08789135555276695,2.7880859375,1.0029296875,0.42030471808817627
105,1.21875,4.31663707662356,0.951171875,2.76025390625,3.0104621581853888
106,0.197265625,0.006510273793541188,0.14453125,0.57421875,0.012022509642520163
107,0.68701171875,2.023106330667857,2.0625,1.1845703125,1.833128497013453
108,2.85546875,1.1566434668561705,0.0078125,2.56793212890625,2.0380071660967114
109,2.21875,1.242134895179845,3.205078125,2.538330078125,2.036360423752885
110,1.734375,1.7361054198614827,2.3515625,1.59222412109375,1.5864136701717975
111,2.71875,1.1896226539948174,0.765625,0.868896484375,1.4280339202535117
112,2.49609375,3.0716446520361167,3.03125,3.55859375,2.6164736640261683
113,0.1484375,0.5934028216477523,0.3212890625,0.044921875,0.3012461638019457
114,2.296875,0.6509371203348313,2.90625,1.7763671875,1.0126435810895131
115,0.734375,1.0483894874699171,1.083984375,0.43505859375,0.3459506138148636
116,3.75,3.2895409019305184,2.7265625,2.984375,3.8589723303851056
117,0.34765625,2.3368586348363647,2.3359375,1.689453125,0.8175521656476619
118,3.140625,4.208447853473609,2.6640625,2.6171875,2.8272661318011743
119,0.0625,0.35381961828516406,0.3046875,0.19140625,0.3596943264831005
120,2.2421875,1.875627282974242,1.80859375,1.419921875,1.9228090659970682
121,3.3125,2.2268220590413756,2.59375,2.06707763671875,2.1845322213423293
122,0.3515625,0.4674893042518846,0.09375,0.49267578125,0.28486487121602877
